aggressiv,1234,False,50,6,-,0,33,"[0, 7]","[0, 7]"
aggressiv,1234,False,50,6,-,0,16,"[3, 0]","[3, 0]"
aggressiv,1234,False,50,6,-,0,422,"[0, 4]","[0, 4]"
aggressiv,1234,False,50,6,-,0,74,"[0, 4]","[0, 4]"
aggressiv,1234,False,50,6,-,0,42,"[10, 0]","[10, 0]"
aggressiv,1234,False,50,6,-,0,242,"[0, 12]","[0, 12]"
aggressiv,1234,False,50,6,-,0,23,"[9, 0]","[9, 0]"
aggressiv,1234,False,50,6,-,0,80,"[0, 6]","[0, 6]"
aggressiv,1234,False,50,6,-,0,24,"[10, 0]","[10, 0]"
aggressiv,1234,False,50,6,-,0,35,"[7, 0]","[7, 0]"
aggressiv,1234,False,50,6,-,0,60,"[0, 9]","[0, 9]"
aggressiv,1234,False,50,6,-,0,21,"[0, 5]","[0, 5]"
aggressiv,1234,False,50,6,-,0,299,"[0, 1]","[0, 1]"
aggressiv,1234,False,50,6,-,0,139,"[5, 0]","[5, 0]"
aggressiv,1234,False,50,6,-,0,24,"[0, 3]","[0, 3]"
aggressiv,1234,False,50,6,-,0,106,"[0, 7]","[0, 7]"
aggressiv,1234,False,50,6,-,0,78,"[8, 0]","[8, 0]"
aggressiv,1234,False,50,6,-,0,23,"[7, 0]","[7, 0]"
aggressiv,1234,False,50,6,-,0,158,"[0, 6]","[0, 6]"
aggressiv,1234,False,50,6,-,0,272,"[4, 0]","[4, 0]"
aggressiv,1234,False,50,6,-,0,24,"[5, 0]","[5, 0]"
aggressiv,1234,False,50,6,-,0,279,"[8, 0]","[8, 0]"
aggressiv,1234,False,50,6,-,0,178,"[0, 9]","[0, 9]"
aggressiv,1234,False,50,6,-,0,25,"[0, 8]","[0, 8]"
aggressiv,1234,False,50,6,-,0,207,"[10, 0]","[10, 0]"
aggressiv,1234,False,50,6,-,0,117,"[13, 0]","[13, 0]"
aggressiv,1234,False,50,6,-,0,33,"[14, 0]","[14, 0]"
aggressiv,1234,False,50,6,-,0,22,"[0, 4]","[0, 4]"
aggressiv,1234,False,50,6,-,0,138,"[0, 2]","[0, 2]"
aggressiv,1234,False,50,6,-,0,22,"[0, 6]","[0, 6]"
aggressiv,1234,False,50,6,-,0,48,"[0, 8]","[0, 8]"
aggressiv,1234,False,50,6,-,0,168,"[18, 0]","[18, 0]"
aggressiv,1234,False,50,6,-,0,35,"[6, 0]","[6, 0]"
aggressiv,1234,False,50,6,-,0,3,"[0, 1]","[0, 1]"
aggressiv,1234,False,50,6,-,0,81,"[0, 3]","[0, 3]"
aggressiv,1234,False,50,6,-,0,28,"[9, 0]","[9, 0]"
aggressiv,1234,False,50,6,-,0,16,"[0, 6]","[0, 6]"
aggressiv,1234,False,50,6,-,0,77,"[8, 0]","[8, 0]"
aggressiv,1234,False,50,6,-,0,167,"[0, 9]","[0, 9]"
aggressiv,1234,False,50,6,-,0,68,"[0, 3]","[0, 3]"
aggressiv,1234,False,50,6,-,0,11,"[5, 0]","[5, 0]"
aggressiv,1234,False,50,6,-,0,35,"[0, 12]","[0, 12]"
aggressiv,1234,False,50,6,-,0,261,"[7, 0]","[7, 0]"
aggressiv,1234,False,50,6,-,0,56,"[12, 0]","[12, 0]"
aggressiv,1234,False,50,6,-,0,65,"[2, 0]","[2, 0]"
aggressiv,1234,False,50,6,-,0,5,"[0, 1]","[0, 1]"
aggressiv,1234,False,50,6,-,0,148,"[14, 0]","[14, 0]"
aggressiv,1234,False,50,6,-,0,188,"[0, 2]","[0, 2]"
aggressiv,1234,False,50,6,-,0,181,"[1, 0]","[1, 0]"
aggressiv,1234,False,50,6,-,0,49,"[0, 16]","[0, 16]"
aggressiv,1234,False,50,6,-,0,258,"[5, 0]","[5, 0]"
aggressiv,1234,False,50,6,-,0,82,"[6, 0]","[6, 0]"
aggressiv,1234,False,50,6,-,0,61,"[0, 12]","[0, 12]"
aggressiv,1234,False,50,6,-,0,82,"[10, 0]","[10, 0]"
aggressiv,1234,False,50,6,-,0,10,"[0, 2]","[0, 2]"
aggressiv,1234,False,50,6,-,0,99,"[6, 0]","[6, 0]"
aggressiv,1234,False,50,6,-,0,266,"[0, 10]","[0, 10]"
aggressiv,1234,False,50,6,-,0,14,"[4, 0]","[4, 0]"
aggressiv,1234,False,50,6,-,0,303,"[1, 0]","[1, 0]"
aggressiv,1234,False,50,6,-,0,131,"[2, 0]","[2, 0]"
aggressiv,1234,False,50,6,-,0,3,"[0, 1]","[0, 1]"
aggressiv,1234,False,50,6,-,0,113,"[10, 0]","[10, 0]"
aggressiv,1234,False,50,6,-,0,11,"[2, 0]","[2, 0]"
aggressiv,1234,False,50,6,-,0,41,"[8, 0]","[8, 0]"
aggressiv,1234,False,50,6,-,0,194,"[0, 6]","[0, 6]"
aggressiv,1234,False,50,6,-,0,83,"[9, 0]","[9, 0]"
aggressiv,1234,False,50,6,-,0,38,"[7, 0]","[7, 0]"
aggressiv,1234,False,50,6,-,0,9,"[1, 0]","[1, 0]"
aggressiv,1234,False,50,6,-,0,62,"[0, 1]","[0, 1]"
aggressiv,1234,False,50,6,-,0,134,"[6, 0]","[6, 0]"
